5,9,20,28,39,82,91,69,80,64,62
5,13,22,24,29,16,8,7,8,6,8
5,11,15,24,42,42,32,22,15,31,22
5,4,20,32,16,13,18,24,13,12,1
5,11,21,16,12,34,27,45,63,75,54
5,16,17,32,22,41,67,74,53,35,47
5,6,15,22,29,35,36,34,23,18,13
5,17,24,12,37,53,28,14,9,8,11
5,4,7,5,4,11,7,10,22,26,38
5,2,8,20,32,36,26,31,28,21,26
5,7,5,30,31,61,76,64,40,80,84
5,2,3,7,19,15,14,14,22,10,5
5,2,7,3,7,9,21,17,22,10,9
5,19,12,8,9,23,38,47,52,33,24
5,4,14,29,27,12,9,5,6,11,27
5,4,8,18,16,14,35,37,31,26,20
5,8,13,6,9,12,27,23,29,31,23
5,6,16,40,46,35,41,63,41,36,50
5,4,7,19,15,17,33,62,28,43,35
5,3,6,9,9,11,11,5,9,28,24
5,5,6,10,17,28,21,13,26,18,12
5,16,19,31,39,34,38,39,38,30,25
5,28,43,67,57,47,56,55,57,34,38
5,9,9,2,3,9,25,29,12,17,16
5,10,22,17,19,25,23,21,7,4,9
5,9,27,28,33,28,20,41,53,28,12
5,21,18,28,21,16,21,28,25,29,8
5,6,16,16,26,33,54,70,79,66,48
5,10,21,20,16,23,42,35,34,29,20
5,9,7,8,11,30,29,36,27,25,16
5,13,16,14,3,5,14,27,43,44,60
5,19,37,44,33,27,27,22,41,47,37
5,10,12,13,28,35,27,57,93,77,90
5,17,32,21,18,17,16,23,14,25,12
5,2,7,13,14,7,20,5,9,10,20
5,6,8,36,79,92,100,86,80,135,153
5,12,24,35,33,16,23,10,22,25,24
5,18,19,21,18,21,39,25,18,13,8
5,7,22,37,51,55,58,50,24,17,4
5,19,28,26,44,50,59,44,57,31,30
5,7,15,2,10,8,13,8,10,10,18
5,7,4,8,10,29,40,52,46,28,13
5,8,9,12,20,15,13,5,3,4,6
5,5,6,10,14,12,24,38,28,15,24
5,10,15,15,33,57,47,21,25,41,36
5,14,30,68,71,89,93,102,96,73,79
5,4,11,13,11,19,22,19,17,22,14
5,11,14,23,7,9,7,3,1,1,9
5,14,7,9,18,11,13,15,17,42,49
5,11,11,13,12,17,21,15,31,43,59
5,7,14,25,37,34,38,52,34,19,7
5,19,21,12,23,52,87,84,125,115,84
5,27,37,52,33,18,29,20,19,36,22
5,5,5,8,6,5,20,34,17,15,2
5,8,18,9,12,12,13,15,26,19,30
5,10,8,10,17,35,48,20,13,39,57
5,4,16,27,17,22,26,26,30,20,14
5,12,22,32,19,15,4,10,31,43,45
5,3,5,3,8,17,13,9,12,10,22
5,8,10,26,24,17,13,7,14,20,19
5,5,9,16,18,32,26,52,76,59,39
5,7,26,24,5,7,7,21,15,8,11
5,23,12,22,13,22,58,54,74,95,125
5,10,4,3,6,4,28,47,36,32,21
5,15,14,15,28,26,52,72,69,93,85
5,6,10,14,26,28,32,22,15,30,32
5,12,13,7,27,26,17,16,4,20,21
5,14,11,15,19,11,6,13,21,18,48
5,14,43,74,88,62,39,20,31,36,29
5,8,10,18,26,50,54,71,73,66,56
5,6,24,31,42,62,87,61,65,51,39
5,16,8,11,21,12,18,30,30,37,35
5,5,4,18,20,16,12,8,7,20,17
5,12,30,30,14,8,24,40,34,36,42
5,11,14,39,20,24,27,35,31,30,16
5,3,18,24,26,58,70,63,95,117,107
5,10,19,24,15,12,42,81,109,115,122
5,4,19,27,9,12,8,7,5,4,7
5,5,17,20,31,49,34,35,31,39,46
5,3,7,5,7,8,33,23,24,41,26
5,4,18,36,32,26,11,19,33,42,41
5,5,12,5,3,4,8,5,8,13,4
5,15,18,21,22,23,23,35,33,27,27
5,18,13,15,11,12,13,20,15,63,66
5,10,22,27,34,35,35,14,21,13,10
5,21,22,9,18,11,23,41,41,44,31
5,3,16,26,15,16,29,33,30,18,20
5,23,31,31,35,25,42,66,68,52,61
5,9,21,30,24,37,37,37,49,61,80
5,5,4,7,15,18,17,20,16,13,18
5,9,21,23,19,12,22,33,34,43,42
5,7,7,16,25,29,50,67,57,43,35
5,7,20,22,28,29,31,40,50,33,20
5,17,10,13,13,7,12,27,34,36,26
5,7,21,30,47,29,41,77,54,65,48
5,4,3,7,5,24,18,15,18,18,6
5,9,15,16,31,16,23,11,15,12,14
5,3,3,5,10,9,18,19,14,12,12
5,17,24,31,28,46,39,32,26,47,55
5,10,17,29,36,49,63,51,32,49,57
5,2,6,4,3,4,13,19,36,29,36
5,2,10,8,10,10,19,32,39,23,37
5,8,10,8,8,11,43,65,71,88,68
5,5,10,24,33,24,38,31,24,47,57
5,18,15,24,63,66,80,52,64,61,55
5,13,20,37,51,41,52,60,68,44,28
5,16,27,40,32,41,18,8,3,9,13
5,8,12,11,4,15,13,21,29,34,26
5,4,13,19,19,28,23,16,22,7,1
5,9,18,30,19,14,20,37,44,35,34
5,10,17,10,15,19,21,13,11,17,38
5,6,8,10,7,20,5,16,18,15,18
5,9,10,15,9,4,5,13,13,19,32
5,29,51,57,33,43,49,75,83,61,36
5,20,27,46,57,86,115,132,142,122,128
5,6,7,19,26,48,69,63,47,47,43
5,15,16,7,5,9,13,27,26,37,59
5,3,9,18,8,7,11,25,58,107,129
5,18,34,37,45,22,25,26,9,12,24
5,5,13,16,25,12,10,4,7,5,9
5,9,20,14,55,41,67,92,102,88,84
5,5,9,14,17,34,28,26,15,33,29
5,28,29,36,44,59,79,65,32,18,21
5,5,5,6,11,34,30,43,74,74,80
5,10,16,32,26,24,44,53,54,72,60
5,8,14,17,25,9,12,19,38,32,16
5,10,15,11,17,28,45,60,38,30,22
5,7,10,15,19,26,46,25,2,3,3
5,3,7,9,31,42,32,30,23,25,48
5,7,19,16,48,42,21,25,27,14,7
5,16,13,18,25,30,49,69,71,50,39
5,13,12,29,38,29,34,52,54,57,45
5,9,5,12,7,5,18,21,9,6,7
5,20,16,19,16,27,12,15,8,9,4
5,8,13,14,37,44,35,51,101,93,91
5,6,15,28,59,84,138,87,73,116,113
5,11,20,11,17,24,43,86,80,77,55
5,7,6,12,17,20,32,68,87,120,138
5,10,14,7,10,4,9,21,46,59,49
5,8,21,46,55,62,89,127,177,280,286
5,14,16,18,21,22,16,28,52,61,70
5,23,33,47,35,25,11,8,8,15,17
5,13,20,18,22,21,9,21,18,29,34
5,9,13,7,8,10,6,22,15,12,18
5,19,52,108,110,120,123,116,89,60,28
5,4,1,5,12,16,4,8,10,10,15
5,5,2,9,23,20,31,43,29,24,21
5,8,8,7,22,26,18,19,15,8,3
5,2,2,7,8,11,9,7,4,5,1
5,17,24,34,43,51,62,71,67,45,47
5,13,25,27,40,39,44,36,67,29,19
5,4,2,13,17,11,27,19,25,24,55
5,15,18,10,9,17,25,17,8,6,23
5,4,7,5,10,12,8,10,16,18,21
5,7,4,10,7,10,13,6,19,28,34
5,4,17,50,49,44,46,42,51,48,65
5,14,16,25,27,29,40,70,60,44,47
5,4,3,5,7,12,10,12,16,66,72
5,6,13,18,17,25,12,19,21,16,7
5,2,7,4,9,8,7,11,29,18,20
5,9,25,30,31,41,26,15,12,10,12
5,8,6,20,29,52,40,32,34,25,42
5,12,22,30,50,72,80,83,96,94,137
5,7,11,2,2,6,14,16,16,16,23
5,12,16,5,4,2,2,6,12,27,27
5,8,21,25,17,8,15,16,13,11,18
5,15,28,34,34,26,29,35,28,15,13
5,10,6,4,14,17,20,21,27,37,27
5,8,13,16,28,34,54,60,71,87,106
5,10,17,41,31,47,41,32,17,26,24
5,25,22,10,4,10,14,22,46,32,28
5,11,17,16,9,26,21,42,58,64,61
5,12,9,8,10,23,38,44,66,91,118
5,14,22,14,7,6,15,22,24,25,35
5,29,38,28,8,8,7,5,3,4,1
5,10,12,22,26,40,50,63,84,117,132
5,21,22,30,42,43,22,17,9,9,14
5,6,9,17,19,31,46,29,35,28,14
5,17,26,24,24,23,10,34,36,18,17
5,7,10,14,7,13,2,7,5,11,24
5,8,12,18,30,27,24,21,33,32,16
5,16,16,14,37,20,49,42,42,20,15
5,2,9,13,11,16,15,18,5,11,4
5,3,8,25,39,42,46,40,55,51,73
5,12,15,14,16,15,21,19,33,42,44
5,3,7,13,10,24,26,24,25,11,2
5,20,25,45,63,58,42,35,45,50,42
5,7,7,4,2,10,16,34,44,41,19
5,15,14,6,8,23,38,46,75,87,70
5,8,14,20,28,40,44,66,94,134,85
5,10,9,12,8,18,24,35,36,50,56
5,9,14,14,12,19,28,36,45,60,57
5,16,29,34,38,41,47,31,9,21,21
5,10,16,28,23,23,24,20,27,19,22
5,4,10,20,24,9,6,7,3,10,14
5,6,19,14,12,20,17,19,19,19,6
5,12,20,19,43,53,44,30,36,39,25
5,8,16,18,15,23,18,18,12,12,1
5,6,8,9,17,25,52,64,45,42,45
5,4,8,8,16,28,42,50,32,26,19
5,20,23,48,29,47,32,30,10,14,29
5,18,32,37,43,69,61,65,77,83,86
5,15,16,15,18,8,7,3,5,23,34
5,6,21,22,35,22,10,14,7,8,3
5,12,7,9,15,11,4,10,20,26,18
5,9,7,25,27,62,55,80,77,76,67
5,1,9,14,45,44,31,40,19,11,2
5,7,5,9,12,46,71,92,88,86,69
5,6,5,15,34,31,24,23,24,26,30
5,21,21,22,18,9,21,27,18,2,9
5,10,17,23,41,36,52,21,4,6,2
5,6,5,12,17,11,36,42,50,66,77
5,9,17,27,29,48,40,25,22,27,33
5,17,12,9,18,20,21,27,28,40,34
5,8,12,6,9,23,38,31,21,29,25
5,10,12,13,28,27,15,10,4,24,23
5,4,17,11,20,15,25,41,61,35,58
5,21,20,24,36,46,37,25,30,35,26
5,8,8,10,27,32,48,30,43,56,74
5,25,36,25,22,38,37,39,31,28,21
5,11,11,25,17,23,18,23,61,57,51
5,4,6,3,3,5,7,3,4,2,1
5,5,8,10,20,21,28,28,21,18,25
5,14,25,31,23,17,17,9,10,26,21
5,11,7,9,10,8,14,27,22,16,14
5,7,15,20,40,53,51,53,87,120,136
5,25,45,70,80,78,66,50,65,82,95
5,8,8,20,27,19,20,11,11,32,33
5,7,3,5,12,18,19,28,36,61,57
5,7,7,13,11,6,8,4,4,9,13
5,9,17,15,52,70,118,62,38,42,61
5,13,13,12,17,4,12,24,38,61,56
5,10,14,8,21,24,40,67,59,44,41
5,7,8,11,17,15,18,38,40,36,42
5,7,8,12,15,32,34,46,47,45,52
5,7,17,12,16,19,16,19,20,29,16
5,16,12,4,12,24,26,47,52,83,116
5,19,50,64,33,11,9,13,13,24,39
5,7,20,20,34,26,28,15,25,35,64
5,19,5,10,14,20,17,19,19,38,50
5,18,18,31,40,71,65,65,45,61,63
5,10,8,5,4,9,13,29,20,15,26
5,1,5,7,10,17,30,38,32,39,20
5,5,12,18,24,25,27,25,29,8,12
5,8,13,21,36,28,11,5,6,11,22
5,14,29,33,32,31,21,20,23,22,39
5,6,11,4,36,54,92,115,79,68,64
5,9,25,40,40,32,34,43,57,60,80
5,6,25,39,39,32,46,40,77,103,93
5,9,10,28,48,31,30,32,32,25,19
5,12,8,10,15,15,21,10,11,8,1
5,28,32,42,71,66,60,38,21,27,25
5,11,8,17,26,41,43,51,33,31,29
5,11,10,18,34,46,53,63,71,59,42
5,20,24,42,46,60,52,33,53,42,48
5,18,29,25,26,10,9,16,11,5,2
5,15,19,21,15,20,43,70,72,96,96
5,2,4,15,7,12,9,13,11,13,7
5,15,21,10,11,16,39,34,56,55,68
5,6,11,10,18,19,21,27,37,55,42
5,9,14,46,57,76,81,96,113,98,94
5,10,7,19,14,10,14,11,20,7,12
5,11,11,12,14,23,29,21,21,42,30
5,3,4,3,17,35,43,35,27,23,16
5,6,26,29,36,45,36,25,28,7,2
5,17,43,32,25,45,41,17,7,3,2
5,18,31,27,33,28,76,82,97,90,86
5,23,65,84,124,136,149,136,190,220,182
5,4,12,31,61,48,54,38,58,54,28
5,7,2,13,42,86,99,99,95,90,122
5,10,20,39,37,28,27,45,34,23,39
5,16,26,20,47,48,36,45,71,96,131
5,9,12,12,7,3,10,6,12,22,29
5,10,12,29,31,27,25,30,52,57,40
5,26,57,46,56,50,49,38,26,7,7
5,1,5,25,40,18,19,35,42,9,2
5,14,26,41,54,39,54,37,14,5,5
5,5,8,5,5,14,21,19,30,52,54
5,20,39,20,12,13,14,12,23,14,16
5,7,15,12,30,55,62,47,53,52,38
5,14,7,7,3,5,6,9,4,13,5
5,19,30,24,9,5,4,4,7,3,2
5,6,11,15,20,18,21,25,25,31,38
5,13,4,8,6,6,8,17,16,28,27
5,6,18,10,11,15,23,23,23,32,20
5,10,21,21,24,37,39,39,38,19,23
5,25,22,24,53,61,40,26,15,18,9
5,15,11,7,5,4,5,4,4,5,4
5,26,38,36,14,14,35,52,44,34,47
5,4,12,6,8,17,31,26,22,19,24
5,9,15,11,15,14,20,8,11,8,5
5,6,17,27,18,14,26,57,50,21,31
5,4,19,22,16,16,13,7,6,3,2
5,4,4,7,23,33,9,13,11,11,12
5,9,24,37,13,14,27,29,49,47,64
5,8,6,12,13,3,11,20,14,23,25
5,19,35,33,31,35,51,53,70,102,140
5,3,6,20,32,42,38,37,29,24,19
5,15,31,62,48,29,35,62,91,126,163
5,4,8,6,9,15,18,18,21,9,6
5,12,38,29,13,2,4,11,3,5,11
5,10,7,3,5,7,6,25,29,29,41
5,7,27,24,19,21,20,28,42,39,34
5,11,12,17,20,19,29,20,36,26,26
5,4,5,22,33,37,38,47,43,60,72
5,3,5,11,27,27,28,32,36,16,3
5,17,29,15,14,27,18,18,14,12,18
5,8,14,25,9,9,16,40,49,39,33
5,13,18,22,24,30,46,41,41,23,11
5,1,7,10,8,22,20,40,29,34,42
5,9,8,6,6,5,2,9,11,10,5
5,3,10,16,36,15,22,16,13,13,7
5,12,20,35,49,50,59,80,84,75,73
5,9,16,20,27,29,30,32,27,41,37
5,12,11,10,18,33,19,14,3,2,1
5,10,9,13,12,19,25,36,50,41,48
5,9,16,24,30,52,92,105,127,87,114
5,15,18,15,23,39,25,17,24,35,24
5,2,6,9,14,14,11,16,7,9,9
5,8,5,7,13,17,27,60,54,54,59
5,11,25,13,12,3,5,16,23,18,15
5,7,5,5,4,5,10,24,18,21,22
5,13,21,29,27,32,37,31,22,16,14
5,3,8,15,22,27,27,20,13,7,8
5,5,27,29,15,14,8,7,13,8,4
5,11,12,37,34,22,15,18,39,47,47
5,20,26,15,32,21,31,18,6,14,11
5,5,11,27,36,47,35,43,44,45,59
5,7,9,6,10,7,14,37,71,90,127
5,9,7,18,28,42,45,62,60,57,60
5,8,10,17,15,24,37,75,84,106,118
5,13,11,18,31,63,47,53,37,14,10
5,8,8,9,4,5,7,23,31,28,23
5,11,25,31,18,34,64,86,125,132,145
5,5,10,15,25,31,35,44,50,39,31
5,15,23,15,31,27,48,58,50,19,18
5,4,8,12,18,21,41,54,54,40,47
5,15,28,57,58,42,40,35,29,42,28
5,9,36,43,29,16,10,26,46,49,20
5,8,19,11,10,7,8,7,13,19,26
5,5,15,40,22,27,51,47,53,68,79
5,10,36,28,39,66,44,31,51,35,27
5,16,32,36,40,32,51,59,106,163,174
5,19,16,25,23,4,5,10,30,49,19
5,17,19,45,45,31,45,73,67,81,88
5,5,10,14,27,24,31,14,15,12,16
5,3,5,4,5,7,24,18,21,4,11
5,11,14,28,40,60,51,34,21,12,8
5,9,3,7,11,11,13,2,16,12,5
5,11,8,12,12,9,6,12,8,5,7
5,2,7,9,14,17,13,6,9,14,16
5,10,5,13,23,34,30,40,41,15,13
5,9,20,29,32,42,41,50,69,116,164
5,15,14,14,8,5,13,15,30,32,44
5,3,17,28,40,45,31,26,35,46,39
5,10,18,35,43,59,47,29,36,38,59
5,8,10,6,13,9,12,15,22,34,24
5,13,19,16,11,16,23,20,26,34,31
5,4,4,5,6,8,9,9,11,17,12
5,16,29,50,70,94,113,129,192,246,304
5,9,8,7,11,14,11,7,7,3,8
5,2,6,7,8,29,41,72,48,20,8
5,4,11,26,44,60,66,56,34,42,45
5,18,29,54,55,56,72,49,47,40,53
